DATAFLOW,LAST UPDATE,freq,isced11,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL34:Zeeland,2016,3.6,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL34:Zeeland,2017,2.6,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL34:Zeeland,2018,2.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL34:Zeeland,2019,2.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL34:Zeeland,2020,2.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL34:Zeeland,2021,3.4,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL34:Zeeland,2022,2.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL34:Zeeland,2023,1.6,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,1999,2.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2000,1.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2001,1.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2002,2.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2003,2.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2004,4.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2005,4.5,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2006,3.9,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2007,3.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2008,2.6,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2009,3.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2010,4.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2011,4.1,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2012,4.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2013,6.0,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2014,6.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2015,5.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2016,4.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2017,3.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2018,3.1,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2019,2.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2020,3.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2021,2.8,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2022,2.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL41:Noord-Brabant,2023,2.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),1999,2.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2000,2.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2001,1.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2002,1.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2003,3.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2004,4.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2005,6.1,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2006,5.3,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2007,4.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2008,3.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2009,5.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2010,5.1,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2011,4.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2012,4.6,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2013,6.8,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2014,6.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2015,5.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2016,5.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2017,4.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2018,2.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2019,2.6,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2020,3.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2021,3.1,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2022,3.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NL42:Limburg (NL),2023,2.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO01:Oslo og Akershus (statistical region 2016),1999,1.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO01:Oslo og Akershus (statistical region 2016),2000,1.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO01:Oslo og Akershus (statistical region 2016),2001,2.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO01:Oslo og Akershus (statistical region 2016),2002,3.1,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO01:Oslo og Akershus (statistical region 2016),2003,3.6,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO01:Oslo og Akershus (statistical region 2016),2004,3.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO01:Oslo og Akershus (statistical region 2016),2005,4.2,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO01:Oslo og Akershus (statistical region 2016),2006,3.2,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO01:Oslo og Akershus (statistical region 2016),2007,2.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO01:Oslo og Akershus (statistical region 2016),2008,2.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO01:Oslo og Akershus (statistical region 2016),2009,3.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO01:Oslo og Akershus (statistical region 2016),2010,3.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO01:Oslo og Akershus (statistical region 2016),2011,3.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO01:Oslo og Akershus (statistical region 2016),2012,2.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO01:Oslo og Akershus (statistical region 2016),2013,3.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO01:Oslo og Akershus (statistical region 2016),2014,3.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO01:Oslo og Akershus (statistical region 2016),2015,4.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,1999,2.3,u,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2000,2.3,u,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2001,2.0,u,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2002,3.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2003,3.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2004,3.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2005,3.5,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2006,2.7,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2007,1.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2008,1.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2009,2.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2010,2.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2011,2.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2012,2.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2013,2.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2014,2.6,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2015,4.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2016,3.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2017,,u,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2018,,u,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2019,,u,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2020,3.4,u,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2021,3.0,bu,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2022,,u,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO02:Innlandet,2023,,u,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO03:Sør-Østlandet (statistical region 2016),1999,2.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO03:Sør-Østlandet (statistical region 2016),2000,2.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO03:Sør-Østlandet (statistical region 2016),2001,2.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO03:Sør-Østlandet (statistical region 2016),2002,3.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO03:Sør-Østlandet (statistical region 2016),2003,3.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO03:Sør-Østlandet (statistical region 2016),2004,3.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO03:Sør-Østlandet (statistical region 2016),2005,4.1,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO03:Sør-Østlandet (statistical region 2016),2006,3.4,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO03:Sør-Østlandet (statistical region 2016),2007,2.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO03:Sør-Østlandet (statistical region 2016),2008,1.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO03:Sør-Østlandet (statistical region 2016),2009,2.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO03:Sør-Østlandet (statistical region 2016),2010,3.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO03:Sør-Østlandet (statistical region 2016),2011,3.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO03:Sør-Østlandet (statistical region 2016),2012,3.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO03:Sør-Østlandet (statistical region 2016),2013,3.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO03:Sør-Østlandet (statistical region 2016),2014,3.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO03:Sør-Østlandet (statistical region 2016),2015,4.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO04:Agder og Rogaland (statistical region 2016),1999,2.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO04:Agder og Rogaland (statistical region 2016),2000,3.6,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO04:Agder og Rogaland (statistical region 2016),2001,3.6,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO04:Agder og Rogaland (statistical region 2016),2002,2.6,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO04:Agder og Rogaland (statistical region 2016),2003,3.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO04:Agder og Rogaland (statistical region 2016),2004,4.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,NO04:Agder og Rogaland (statistical region 2016),2005,3.6,b,
