"VARIABLE","VERSIONS","LEVEL","NUTSCODE","YEAR","SEX","AGE","ISCED11","UNIT","VALUE"
"RPDTN",2021,2,"HR03",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",22.7
"RPDTN",2021,2,"HU11",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",42.5
"RPDTN",2021,2,"HU12",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",24.8
"RPDTN",2021,2,"HU21",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",17.6
"RPDTN",2021,2,"HU22",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",19.7
"RPDTN",2021,2,"HU23",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",17.9
"RPDTN",2021,2,"HU31",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",17.1
"RPDTN",2021,2,"HU32",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",17.7
"RPDTN",2021,2,"HU33",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",18.9
"RPDTN",2021,2,"IE04",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",38.4
"RPDTN",2021,2,"IE05",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",38.9
"RPDTN",2021,2,"IE06",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",47.9
"RPDTN",2021,2,"IS00",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",37.3
"RPDTN",2021,2,"ITC1",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",16.2
"RPDTN",2021,2,"ITC2",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",15.2
"RPDTN",2021,2,"ITC3",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",19.3
"RPDTN",2021,2,"ITC4",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",17.9
"RPDTN",2021,2,"ITF1",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",16.5
"RPDTN",2021,2,"ITF2",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",17
"RPDTN",2021,2,"ITF3",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",14.3
"RPDTN",2021,2,"ITF4",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",14
"RPDTN",2021,2,"ITF5",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",15.1
"RPDTN",2021,2,"ITF6",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",15.2
"RPDTN",2021,2,"ITG1",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",13.3
"RPDTN",2021,2,"ITG2",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",13.1
"RPDTN",2021,2,"ITH1",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",16.2
"RPDTN",2021,2,"ITH2",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",18.3
"RPDTN",2021,2,"ITH3",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",15.4
"RPDTN",2021,2,"ITH4",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",17.2
"RPDTN",2021,2,"ITH5",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",18.7
"RPDTN",2021,2,"ITI1",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",17.4
"RPDTN",2021,2,"ITI2",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",20.1
"RPDTN",2021,2,"ITI3",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",18.6
"RPDTN",2021,2,"ITI4",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",23.3
"RPDTN",2021,2,"LT01",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",47.3
"RPDTN",2021,2,"LT02",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",32.6
"RPDTN",2021,2,"LU00",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",45.9
"RPDTN",2021,2,"LV00",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",30.2
"RPDTN",2021,2,"ME00",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",24
"RPDTN",2021,2,"MK00",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",17.6
"RPDTN",2021,2,"MT00",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",21.2
"RPDTN",2021,2,"NL11",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",31.6
"RPDTN",2021,2,"NL12",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",26
"RPDTN",2021,2,"NL13",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",27.8
"RPDTN",2021,2,"NL21",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",31.6
"RPDTN",2021,2,"NL22",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",34
"RPDTN",2021,2,"NL23",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",29.2
"RPDTN",2021,2,"NL31",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",45.6
"RPDTN",2021,2,"NL32",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",40.8
"RPDTN",2021,2,"NL33",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",34.2
"RPDTN",2021,2,"NL34",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",24.9
"RPDTN",2021,2,"NL41",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",33.2
"RPDTN",2021,2,"NL42",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",27.1
"RPDTN",2021,2,"NO02",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",33.6
"RPDTN",2021,2,"NO06",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",40.7
"RPDTN",2021,2,"NO07",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",38.9
"RPDTN",2021,2,"PL21",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",27.3
"RPDTN",2021,2,"PL22",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",25
"RPDTN",2021,2,"PL41",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",24.6
"RPDTN",2021,2,"PL42",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",24.1
"RPDTN",2021,2,"PL43",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",22.7
"RPDTN",2021,2,"PL51",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",27.2
"RPDTN",2021,2,"PL52",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",23.1
"RPDTN",2021,2,"PL61",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",20.2
"RPDTN",2021,2,"PL62",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",21.9
"RPDTN",2021,2,"PL63",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",26.5
"RPDTN",2021,2,"PL71",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",25.4
"RPDTN",2021,2,"PL72",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",25.8
"RPDTN",2021,2,"PL81",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",26.9
"RPDTN",2021,2,"PL82",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",23.8
"RPDTN",2021,2,"PL84",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",27.8
"RPDTN",2021,2,"PL91",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",51.7
"RPDTN",2021,2,"PL92",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",21.5
"RPDTN",2021,2,"PT11",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",18.2
"RPDTN",2021,2,"PT15",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",19.4
"RPDTN",2021,2,"PT16",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",19.6
"RPDTN",2021,2,"PT17",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",31.1
"RPDTN",2021,2,"PT18",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",16.7
"RPDTN",2021,2,"PT20",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",13
"RPDTN",2021,2,"PT30",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",16.6
"RPDTN",2021,2,"RO11",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",14.2
"RPDTN",2021,2,"RO12",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",14.6
"RPDTN",2021,2,"RO21",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",12
"RPDTN",2021,2,"RO22",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",12
"RPDTN",2021,2,"RO31",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",11.4
"RPDTN",2021,2,"RO32",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",35
"RPDTN",2021,2,"RO41",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",15.1
"RPDTN",2021,2,"RO42",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",13.5
"RPDTN",2021,2,"RS11",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",33.3
"RPDTN",2021,2,"RS12",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",18.7
"RPDTN",2021,2,"RS21",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",14.8
"RPDTN",2021,2,"RS22",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",15.2
"RPDTN",2021,2,"SE11",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",47.6
"RPDTN",2021,2,"SE12",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",36.6
"RPDTN",2021,2,"SE21",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",31.2
"RPDTN",2021,2,"SE22",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",38.9
"RPDTN",2021,2,"SE23",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",38.8
"RPDTN",2021,2,"SE31",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",28.3
"RPDTN",2021,2,"SE32",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",31.1
"RPDTN",2021,2,"SE33",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",37
"RPDTN",2021,2,"SI03",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",24.8
"RPDTN",2021,2,"SI04",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",33.1
"RPDTN",2021,2,"SK01",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",39
"RPDTN",2021,2,"SK02",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",16.4
"RPDTN",2021,2,"SK03",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",17.8
"RPDTN",2021,2,"SK04",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",19.7
"RPDTN",2021,2,"TR10",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",18.9
"RPDTN",2021,2,"TR21",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",13
"RPDTN",2021,2,"TR22",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",16.4
"RPDTN",2021,2,"TR31",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",19.1
"RPDTN",2021,2,"TR32",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",13.8
"RPDTN",2021,2,"TR33",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",11.1
"RPDTN",2021,2,"TR41",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",15.6
"RPDTN",2021,2,"TR42",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",14.8
"RPDTN",2021,2,"TR51",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",26.8
"RPDTN",2021,2,"TR52",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",12.5
"RPDTN",2021,2,"TR61",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",16.4
"RPDTN",2021,2,"TR62",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",14.2
"RPDTN",2021,2,"TR63",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",9.4
"RPDTN",2021,2,"TR71",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",12
"RPDTN",2021,2,"TR72",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",13.5
"RPDTN",2021,2,"TR81",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",10
"RPDTN",2021,2,"TR82",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",10.5
"RPDTN",2021,2,"TR83",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",12.4
"RPDTN",2021,2,"TR90",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",12.4
"RPDTN",2021,2,"TRA1",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",10.1
"RPDTN",2021,2,"TRA2",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",7.7
"RPDTN",2021,2,"TRB1",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",15.4
"RPDTN",2021,2,"TRB2",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",7
"RPDTN",2021,2,"TRC1",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",11.1
"RPDTN",2021,2,"TRC2",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",7.6
"RPDTN",2021,2,"TRC3",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",7
"RPDTN",2021,2,"UKC1",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",30.7
"RPDTN",2021,2,"UKC2",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",31.9
"RPDTN",2021,2,"UKD1",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",33.3
"RPDTN",2021,2,"UKD3",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",37.7
"RPDTN",2021,2,"UKD4",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",31.7
"RPDTN",2021,2,"UKD6",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",46
"RPDTN",2021,2,"UKD7",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",31.9
"RPDTN",2021,2,"UKE1",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",29.6
"RPDTN",2021,2,"UKE2",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",44.2
"RPDTN",2021,2,"UKE3",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",31.3
"RPDTN",2021,2,"UKE4",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",34.2
"RPDTN",2021,2,"UKF1",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",34.8
"RPDTN",2021,2,"UKF2",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",35.9
"RPDTN",2021,2,"UKF3",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",31.3
"RPDTN",2021,2,"UKG1",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",39.8
"RPDTN",2021,2,"UKG2",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",31.3
"RPDTN",2021,2,"UKG3",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",30.9
"RPDTN",2021,2,"UKH1",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",37
"RPDTN",2021,2,"UKH2",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",45.2
"RPDTN",2021,2,"UKH3",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",31.1
"RPDTN",2021,2,"UKI3",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",69.6
"RPDTN",2021,2,"UKI4",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",56.1
"RPDTN",2021,2,"UKI5",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",42.7
"RPDTN",2021,2,"UKI6",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",50.8
"RPDTN",2021,2,"UKI7",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",52.4
"RPDTN",2021,2,"UKJ1",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",51
"RPDTN",2021,2,"UKJ2",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",45.4
"RPDTN",2021,2,"UKJ3",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",43.5
"RPDTN",2021,2,"UKJ4",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",37.5
"RPDTN",2021,2,"UKK1",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",44.7
"RPDTN",2021,2,"UKK2",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",37.5
"RPDTN",2021,2,"UKK3",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",36.9
"RPDTN",2021,2,"UKK4",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",38
"RPDTN",2021,2,"UKL1",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",33.5
"RPDTN",2021,2,"UKL2",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",43.2
"RPDTN",2021,2,"UKM5",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",47.5
"RPDTN",2021,2,"UKM6",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",44
"RPDTN",2021,2,"UKM7",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",50.6
"RPDTN",2021,2,"UKM8",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",45.4
"RPDTN",2021,2,"UKM9",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",40.5
"RPDTN",2021,2,"UKN0",2014,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",34
"RPDTN",2021,2,"AT11",2015,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",28.5
"RPDTN",2021,2,"AT12",2015,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",30.3
"RPDTN",2021,2,"AT13",2015,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",39.3
"RPDTN",2021,2,"AT21",2015,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",28.3
"RPDTN",2021,2,"AT22",2015,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",26.7
"RPDTN",2021,2,"AT31",2015,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",27.5
"RPDTN",2021,2,"AT32",2015,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",30.2
"RPDTN",2021,2,"AT33",2015,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",26.4
"RPDTN",2021,2,"AT34",2015,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",26.5
"RPDTN",2021,2,"BE10",2015,"Total","From 25 to 64 years","Tertiary education (levels 5-8)","Percent",43.4
